Order Date,Order Date,Customer ID,Segment,City,State,State_code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
20-05-2014,Standard Class,PJ-18835,Corporate,Rockford,Illinois,IL,Central,Office Supplies,Paper,38.016,6,0.2,13.7808
29-04-2014,Standard Class,MC-17605,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Storage,8.384,1,0.2,0.7336
29-04-2014,Standard Class,MC-17605,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Art,6.848,2,0.2,0.7704
30-12-2014,Standard Class,BS-11755,Consumer,Edmonds,Washington,WA,West,Office Supplies,Fasteners,19.6,5,0,9.604
30-12-2014,Standard Class,BS-11755,Consumer,Edmonds,Washington,WA,West,Furniture,Furnishings,68.46,2,0,20.538
05-09-2014,Second Class,PK-19075,Consumer,San Francisco,California,CA,West,Office Supplies,Binders,13.344,6,0.2,4.3368
05-09-2014,Second Class,PK-19075,Consumer,San Francisco,California,CA,West,Furniture,Tables,1478.272,8,0.2,92.392
21-03-2011,Standard Class,TS-21205,Corporate,Asheville,North Carolina,NC,South,Office Supplies,Storage,16.272,1,0.2,-3.8646
29-09-2014,Standard Class,BD-11725,Consumer,Los Angeles,California,CA,West,Furniture,Furnishings,9.24,3,0,4.4352
20-01-2011,First Class,TS-21340,Consumer,Scottsdale,Arizona,AZ,West,Office Supplies,Binders,32.34,10,0.7,-23.716
20-01-2011,First Class,TS-21340,Consumer,Scottsdale,Arizona,AZ,West,Office Supplies,Paper,56.064,4,0.2,19.6224
20-01-2011,First Class,TS-21340,Consumer,Scottsdale,Arizona,AZ,West,Office Supplies,Envelopes,108.72,5,0.2,36.693
20-01-2011,First Class,TS-21340,Consumer,Scottsdale,Arizona,AZ,West,Furniture,Bookcases,181.47,5,0.7,-320.597
15-02-2011,Second Class,ST-20530,Consumer,Houston,Texas,TX,Central,Office Supplies,Paper,16.176,3,0.2,6.066
10-06-2013,Standard Class,DB-13210,Consumer,San Francisco,California,CA,West,Furniture,Chairs,122.352,3,0.2,13.7646
26-09-2011,First Class,KF-16285,Home Office,San Diego,California,CA,West,Furniture,Chairs,585.552,3,0.2,73.194
26-09-2011,First Class,KF-16285,Home Office,San Diego,California,CA,West,Office Supplies,Paper,19.44,3,0,9.3312
31-05-2013,Standard Class,JM-16195,Consumer,Hamilton,Ohio,OH,East,Office Supplies,Appliances,123.92,5,0.2,9.294
20-12-2014,Standard Class,TS-21505,Consumer,Parker,Colorado,CO,West,Furniture,Furnishings,13.36,5,0.2,4.008
20-12-2014,Standard Class,TS-21505,Consumer,Parker,Colorado,CO,West,Office Supplies,Storage,78.256,2,0.2,-17.6076
20-12-2014,Standard Class,TS-21505,Consumer,Parker,Colorado,CO,West,Furniture,Bookcases,102.018,7,0.7,-183.6324
27-12-2014,Same Day,YC-21895,Corporate,Fremont,Nebraska,NE,Central,Office Supplies,Storage,750.68,2,0,37.534
16-06-2014,First Class,Dp-13240,Home Office,Maple Grove,Minnesota,MN,Central,Office Supplies,Labels,44.4,3,0,22.2
16-06-2014,First Class,Dp-13240,Home Office,Maple Grove,Minnesota,MN,Central,Office Supplies,Storage,84.55,5,0,22.8285
16-06-2014,First Class,Dp-13240,Home Office,Maple Grove,Minnesota,MN,Central,Office Supplies,Paper,17.94,3,0,8.7906
21-11-2013,Standard Class,SJ-20500,Consumer,Newark,Delaware,DE,East,Office Supplies,Binders,128.4,3,0,62.916
31-03-2011,Standard Class,KB-16240,Corporate,Miami,Florida,FL,South,Office Supplies,Binders,1.869,1,0.7,-1.3083
09-10-2014,Standard Class,CS-12250,Corporate,San Diego,California,CA,West,Technology,Phones,103.192,1,0.2,11.6091
09-10-2014,Standard Class,CS-12250,Corporate,San Diego,California,CA,West,Technology,Accessories,36,2,0,6.48
09-10-2014,Standard Class,CS-12250,Corporate,San Diego,California,CA,West,Technology,Accessories,239.96,4,0,115.1808
09-10-2014,Standard Class,CS-12250,Corporate,San Diego,California,CA,West,Office Supplies,Storage,40.68,2,0,0.4068
31-01-2014,Standard Class,EB-13870,Consumer,Miami,Florida,FL,South,Furniture,Chairs,419.136,4,0.2,-68.1096
12-12-2011,Standard Class,PB-19150,Consumer,Miami,Florida,FL,South,Office Supplies,Envelopes,23.472,3,0.2,7.6284
24-10-2012,Standard Class,MT-18070,Home Office,San Antonio,Texas,TX,Central,Office Supplies,Binders,3.592,4,0.8,-6.286
02-04-2014,Second Class,BF-11020,Corporate,Jacksonville,Florida,FL,South,Technology,Phones,23.976,3,0.2,-5.6943
02-04-2014,Second Class,BF-11020,Corporate,Jacksonville,Florida,FL,South,Office Supplies,Labels,6.264,3,0.2,2.0358
02-04-2014,Second Class,BF-11020,Corporate,Jacksonville,Florida,FL,South,Office Supplies,Appliances,20.808,3,0.2,1.8207
02-04-2014,Second Class,BF-11020,Corporate,Jacksonville,Florida,FL,South,Furniture,Chairs,218.352,3,0.2,-19.1058
27-01-2014,First Class,CG-12520,Consumer,Houston,Texas,TX,Central,Office Supplies,Storage,18.16,2,0.2,1.816
28-11-2011,Same Day,DH-13675,Home Office,San Francisco,California,CA,West,Office Supplies,Supplies,7.36,2,0,0.1472
28-11-2011,Same Day,DH-13675,Home Office,San Francisco,California,CA,West,Office Supplies,Labels,41.4,4,0,19.872
28-11-2011,Same Day,DH-13675,Home Office,San Francisco,California,CA,West,Furniture,Bookcases,411.332,4,0.15,-4.8392
04-09-2012,Standard Class,SC-20440,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,7.656,4,0.7,-6.1248
13-06-2014,Standard Class,HG-15025,Consumer,Marion,Ohio,OH,East,Technology,Accessories,63.92,2,0.2,19.176
16-07-2014,Second Class,MM-18055,Consumer,New York City,New York,NY,East,Office Supplies,Art,6.56,2,0,1.9024
16-07-2014,Second Class,MM-18055,Consumer,New York City,New York,NY,East,Office Supplies,Labels,7.83,3,0,3.6018
16-07-2014,Second Class,MM-18055,Consumer,New York City,New York,NY,East,Technology,Accessories,41.9,2,0,8.799
16-07-2014,Second Class,MM-18055,Consumer,New York City,New York,NY,East,Furniture,Chairs,664.146,6,0.1,88.5528
16-07-2014,Second Class,MM-18055,Consumer,New York City,New York,NY,East,Office Supplies,Paper,8.96,2,0,4.3904
03-11-2014,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,PA,East,Furniture,Furnishings,3.312,1,0.2,0.6624
03-11-2014,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Appliances,20.136,3,0.2,1.2585
03-11-2014,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Envelopes,8.856,3,0.2,2.8782
03-11-2014,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,PA,East,Technology,Phones,859.2,4,0.4,-186.16
09-10-2013,Same Day,JE-15745,Consumer,Los Angeles,California,CA,West,Office Supplies,Paper,61.96,2,0,27.882
09-04-2013,Standard Class,PG-18820,Consumer,Smyrna,Georgia,GA,South,Office Supplies,Envelopes,17.92,4,0,8.6016
08-10-2012,Standard Class,MB-17305,Consumer,San Francisco,California,CA,West,Furniture,Furnishings,145.9,5,0,62.737
16-05-2014,Standard Class,JD-16015,Consumer,Chicago,Illinois,IL,Central,Office Supplies,Paper,56.704,2,0.2,19.1376
16-05-2014,Standard Class,JD-16015,Consumer,Chicago,Illinois,IL,Central,Technology,Phones,11.12,2,0.2,3.475
25-02-2011,Standard Class,JH-15430,Consumer,Medford,Oregon,OR,West,Office Supplies,Paper,32.896,4,0.2,11.1024
25-02-2011,Standard Class,JH-15430,Consumer,Medford,Oregon,OR,West,Office Supplies,Paper,22.776,3,0.2,7.6869
30-05-2012,First Class,EN-13780,Consumer,New York City,New York,NY,East,Technology,Phones,239.97,3,0,2.3997
30-05-2012,First Class,EN-13780,Consumer,New York City,New York,NY,East,Office Supplies,Appliances,160.32,2,0,44.8896
30-05-2012,First Class,EN-13780,Consumer,New York City,New York,NY,East,Technology,Phones,128.85,3,0,3.8655
19-11-2013,Second Class,KC-16255,Corporate,Huntsville,Alabama,AL,South,Technology,Accessories,1319.96,4,0,527.984
05-12-2014,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,PA,East,Furniture,Chairs,239.96,10,0.3,-10.284
05-12-2014,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,PA,East,Furniture,Furnishings,54.768,2,0.2,6.846
05-12-2014,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Art,13.392,3,0.2,3.1806
05-12-2014,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Paper,23.92,5,0.2,8.671
05-12-2014,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,PA,East,Technology,Accessories,255.968,4,0.2,-28.7964
06-06-2013,First Class,CK-12205,Consumer,Santa Clara,California,CA,West,Office Supplies,Binders,21.552,6,0.2,7.0044
06-06-2013,First Class,CK-12205,Consumer,Santa Clara,California,CA,West,Office Supplies,Appliances,58.24,4,0,15.7248
11-12-2013,First Class,SJ-20125,Home Office,Long Beach,California,CA,West,Office Supplies,Paper,80.28,12,0,36.9288
01-05-2014,Standard Class,EA-14035,Corporate,Los Angeles,California,CA,West,Office Supplies,Art,9.78,2,0,4.0098
25-04-2014,Standard Class,MG-17890,Home Office,Santa Barbara,California,CA,West,Office Supplies,Fasteners,1.81,1,0,0.6516
08-05-2012,First Class,AB-10255,Home Office,New York City,New York,NY,East,Office Supplies,Paper,37.94,2,0,18.2112
31-03-2012,Standard Class,SC-20260,Corporate,Jacksonville,Florida,FL,South,Technology,Phones,79.96,5,0.2,27.986
07-08-2014,Standard Class,TB-21355,Corporate,Cedar Hill,Texas,TX,Central,Office Supplies,Paper,115.296,3,0.2,40.3536
03-12-2014,Standard Class,JK-16090,Consumer,Omaha,Nebraska,NE,Central,Technology,Phones,2479.96,4,0,743.988
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Technology,Accessories,179.94,6,0,75.5748
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Technology,Accessories,26.85,3,0,5.1015
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Technology,Accessories,323.37,3,0,129.348
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Office Supplies,Paper,59.94,3,0,28.1718
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Office Supplies,Binders,64.14,3,0,30.7872
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Office Supplies,Binders,11.67,3,0,5.6016
07-06-2013,First Class,CK-12595,Consumer,Little Rock,Arkansas,AR,South,Office Supplies,Paper,12.96,2,0,6.2208
13-04-2012,Standard Class,SS-20590,Consumer,Norfolk,Nebraska,NE,Central,Office Supplies,Binders,17.43,3,0,8.0178
23-05-2014,Standard Class,LE-16810,Consumer,Chicago,Illinois,IL,Central,Furniture,Chairs,181.986,2,0.3,-54.5958
23-05-2014,Standard Class,LE-16810,Consumer,Chicago,Illinois,IL,Central,Office Supplies,Binders,1.592,2,0.8,-2.6268
23-05-2014,Standard Class,LE-16810,Consumer,Chicago,Illinois,IL,Central,Office Supplies,Supplies,22.344,3,0.2,2.5137
20-12-2013,Standard Class,ES-14080,Corporate,Tucson,Arizona,AZ,West,Furniture,Tables,455.97,6,0.5,-218.8656
20-12-2013,Standard Class,ES-14080,Corporate,Tucson,Arizona,AZ,West,Office Supplies,Binders,10.44,6,0.7,-7.656
20-12-2013,Standard Class,ES-14080,Corporate,Tucson,Arizona,AZ,West,Office Supplies,Binders,5.214,2,0.7,-4.1712
23-09-2014,Standard Class,MG-17890,Home Office,Concord,New Hampshire,NH,East,Office Supplies,Storage,67.4,5,0,17.524
08-09-2014,First Class,JM-16195,Consumer,Draper,Utah,UT,West,Furniture,Furnishings,25.16,2,0,10.5672
08-09-2014,First Class,JM-16195,Consumer,Draper,Utah,UT,West,Technology,Phones,126.56,4,0.2,47.46
28-11-2011,First Class,SG-20470,Consumer,San Francisco,California,CA,West,Office Supplies,Appliances,43.68,3,0,11.7936
28-11-2011,First Class,SG-20470,Consumer,San Francisco,California,CA,West,Technology,Accessories,139.93,7,0,34.9825
12-11-2011,Standard Class,DB-12970,Corporate,Houston,Texas,TX,Central,Office Supplies,Art,2.672,1,0.2,0.334
12-11-2011,Standard Class,DB-12970,Corporate,Houston,Texas,TX,Central,Office Supplies,Supplies,16.656,6,0.2,-3.123
12-11-2011,Standard Class,DB-12970,Corporate,Houston,Texas,TX,Central,Technology,Accessories,79.512,3,0.2,20.8719
12-11-2011,Standard Class,DB-12970,Corporate,Houston,Texas,TX,Central,Office Supplies,Paper,36.288,7,0.2,12.7008
12-11-2011,Standard Class,DB-12970,Corporate,Houston,Texas,TX,Central,Furniture,Bookcases,67.9932,1,0.32,-12.9987
03-10-2014,Second Class,JW-15220,Corporate,Montgomery,Alabama,AL,South,Furniture,Furnishings,10.16,2,0,3.4544
14-12-2012,Standard Class,KD-16495,Corporate,Jackson,Mississippi,MS,South,Furniture,Furnishings,6.16,2,0,1.9712
14-12-2012,Standard Class,KD-16495,Corporate,Jackson,Mississippi,MS,South,Office Supplies,Art,56.3,2,0,15.764
06-12-2012,Standard Class,IL-15100,Consumer,North Las Vegas,Nevada,NV,West,Office Supplies,Paper,6.48,1,0,3.1104
06-12-2012,Standard Class,IL-15100,Consumer,North Las Vegas,Nevada,NV,West,Office Supplies,Storage,1325.85,5,0,238.653
06-12-2012,Standard Class,IL-15100,Consumer,North Las Vegas,Nevada,NV,West,Office Supplies,Labels,14.94,3,0,6.8724
01-04-2014,Second Class,JE-15610,Corporate,Atlanta,Georgia,GA,South,Office Supplies,Binders,34.54,1,0,17.27
01-04-2014,Second Class,JE-15610,Corporate,Atlanta,Georgia,GA,South,Technology,Copiers,2999.95,5,0,1439.976
01-04-2014,Second Class,JE-15610,Corporate,Atlanta,Georgia,GA,South,Office Supplies,Binders,64.12,4,0,30.7776
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Office Supplies,Art,19.456,4,0.2,2.1888
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Technology,Machines,209.986,2,0.3,8.9994
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Office Supplies,Art,29.76,5,0.2,1.86
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Furniture,Chairs,89.768,1,0.3,-2.5648
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Technology,Copiers,959.984,2,0.2,335.9944
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Office Supplies,Paper,15.552,3,0.2,5.6376
14-03-2014,Same Day,SU-20665,Home Office,Chicago,Illinois,IL,Central,Technology,Phones,34.36,1,0.2,-7.3015
05-12-2011,Standard Class,EA-14035,Corporate,Columbus,Ohio,OH,East,Office Supplies,Paper,98.376,3,0.2,35.6613
05-12-2011,Standard Class,EA-14035,Corporate,Columbus,Ohio,OH,East,Office Supplies,Binders,29.94,4,0.7,-23.952
05-12-2011,Standard Class,EA-14035,Corporate,Columbus,Ohio,OH,East,Office Supplies,Paper,17.472,3,0.2,5.6784
05-12-2011,Standard Class,EA-14035,Corporate,Columbus,Ohio,OH,East,Technology,Phones,36.738,1,0.4,-9.1845
05-12-2011,Standard Class,EA-14035,Corporate,Columbus,Ohio,OH,East,Technology,Phones,179.94,2,0.4,-44.985
13-12-2013,Standard Class,RF-19840,Consumer,Pasadena,California,CA,West,Furniture,Furnishings,383.64,6,0,122.7648
13-12-2013,Standard Class,RF-19840,Consumer,Pasadena,California,CA,West,Office Supplies,Appliances,56.52,3,0,15.8256
10-09-2014,Second Class,LC-17050,Consumer,Los Angeles,California,CA,West,Office Supplies,Art,6.56,2,0,1.9024
10-09-2014,Second Class,LC-17050,Consumer,Los Angeles,California,CA,West,Furniture,Chairs,243.92,5,0.2,-15.245
10-09-2014,Second Class,LC-17050,Consumer,Los Angeles,California,CA,West,Office Supplies,Paper,47.52,9,0,22.8096
05-10-2014,Standard Class,PS-18970,Home Office,Clinton,Maryland,MD,East,Furniture,Furnishings,19.98,1,0,8.5914
10-05-2013,Standard Class,PS-18970,Home Office,New York City,New York,NY,East,Office Supplies,Art,8,5,0,3.44
15-12-2011,Second Class,JO-15280,Consumer,San Diego,California,CA,West,Furniture,Furnishings,6.16,2,0,1.9712
01-12-2014,Standard Class,VP-21730,Home Office,New York City,New York,NY,East,Office Supplies,Storage,83.56,4,0,1.6712
01-12-2014,Standard Class,VP-21730,Home Office,New York City,New York,NY,East,Technology,Phones,546.06,3,0,163.818
01-12-2014,Standard Class,VP-21730,Home Office,New York City,New York,NY,East,Office Supplies,Storage,269.49,3,0,5.3898
19-03-2012,First Class,GA-14725,Consumer,Lancaster,California,CA,West,Office Supplies,Fasteners,10.9,5,0,3.597
19-07-2011,Standard Class,EM-14140,Home Office,Great Falls,Montana,MT,West,Office Supplies,Binders,6.096,2,0.2,2.2098
09-12-2013,Second Class,DB-13615,Consumer,San Francisco,California,CA,West,Office Supplies,Storage,34.05,3,0,9.534
09-12-2013,Second Class,DB-13615,Consumer,San Francisco,California,CA,West,Office Supplies,Storage,352.38,2,0,81.0474
13-10-2011,Second Class,ML-17395,Corporate,Lakewood,New Jersey,NJ,East,Furniture,Chairs,245.98,2,0,27.0578
13-10-2011,Second Class,ML-17395,Corporate,Lakewood,New Jersey,NJ,East,Office Supplies,Binders,18.94,1,0,9.47
20-11-2014,Standard Class,JH-15430,Consumer,Cleveland,Ohio,OH,East,Office Supplies,Binders,59.913,7,0.7,-45.9333
25-09-2014,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,MA,East,Technology,Phones,391.98,2,0,109.7544
25-09-2014,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,MA,East,Technology,Phones,437.85,3,0,131.355
25-09-2012,Standard Class,SB-20185,Consumer,Concord,New Hampshire,NH,East,Office Supplies,Binders,68.62,2,0,32.2514
14-02-2014,Standard Class,SV-20785,Consumer,Baltimore,Maryland,MD,East,Office Supplies,Supplies,25.02,3,0,6.5052
14-02-2014,Standard Class,SV-20785,Consumer,Baltimore,Maryland,MD,East,Office Supplies,Art,10.71,3,0,2.7846
03-10-2011,Same Day,DO-13435,Consumer,Columbus,Ohio,OH,East,Office Supplies,Art,55.984,2,0.2,4.1988
03-10-2011,Same Day,DO-13435,Consumer,Columbus,Ohio,OH,East,Office Supplies,Envelopes,14.48,5,0.2,4.887
03-10-2011,Same Day,DO-13435,Consumer,Columbus,Ohio,OH,East,Technology,Accessories,142.488,3,0.2,-3.5622
28-08-2013,Second Class,TB-21355,Corporate,Houston,Texas,TX,Central,Office Supplies,Storage,14.16,1,0.2,1.062
28-08-2013,Second Class,TB-21355,Corporate,Houston,Texas,TX,Central,Office Supplies,Paper,79.92,5,0.2,27.972
03-12-2012,Standard Class,BS-11380,Corporate,New York City,New York,NY,East,Office Supplies,Binders,590.352,6,0.2,206.6232
21-09-2013,Standard Class,FM-14215,Corporate,Greensboro,North Carolina,NC,South,Furniture,Furnishings,17.088,2,0.2,1.068
21-09-2013,Standard Class,FM-14215,Corporate,Greensboro,North Carolina,NC,South,Furniture,Chairs,98.392,1,0.2,-11.0691
26-03-2014,Standard Class,JL-15835,Consumer,New York City,New York,NY,East,Office Supplies,Art,11.05,5,0,2.9835
06-12-2012,Standard Class,AF-10870,Consumer,San Francisco,California,CA,West,Office Supplies,Appliances,7.78,2,0,2.0228
01-09-2014,Standard Class,BG-11035,Consumer,Monroe,Louisiana,LA,South,Technology,Accessories,659.9,2,0,217.767
05-10-2012,First Class,MB-17305,Consumer,Cincinnati,Ohio,OH,East,Technology,Accessories,53.04,3,0.2,-4.641
19-08-2014,Standard Class,HW-14935,Corporate,Seattle,Washington,WA,West,Technology,Accessories,843.9,2,0,371.316
19-08-2014,Standard Class,HW-14935,Corporate,Seattle,Washington,WA,West,Technology,Accessories,1496.16,9,0,224.424
02-02-2013,Standard Class,AB-10105,Consumer,New York City,New York,NY,East,Office Supplies,Storage,117.96,2,0,5.898
24-08-2013,Standard Class,JP-15460,Corporate,New York City,New York,NY,East,Office Supplies,Art,21.3,5,0,8.733
24-08-2013,Standard Class,JP-15460,Corporate,New York City,New York,NY,East,Office Supplies,Appliances,1040.8,5,0,281.016
24-08-2013,Standard Class,JP-15460,Corporate,New York City,New York,NY,East,Office Supplies,Art,29.34,6,0,7.9218
01-07-2014,Standard Class,DV-13045,Corporate,Memphis,Tennessee,TN,South,Furniture,Furnishings,19.52,2,0.2,5.368
18-09-2012,First Class,CM-12190,Consumer,San Diego,California,CA,West,Office Supplies,Storage,443.92,4,0,8.8784
26-09-2013,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,WI,Central,Technology,Accessories,499.95,5,0,174.9825
26-09-2013,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,WI,Central,Office Supplies,Art,3.04,1,0,1.0336
26-09-2013,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,WI,Central,Furniture,Chairs,201.96,2,0,50.49
26-09-2013,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,WI,Central,Furniture,Furnishings,68.64,11,0,17.16
25-10-2013,Second Class,VW-21775,Corporate,Los Angeles,California,CA,West,Technology,Accessories,100,4,0,21
25-10-2013,Second Class,VW-21775,Corporate,Los Angeles,California,CA,West,Technology,Accessories,359.98,2,0,21.5988
29-09-2011,Second Class,PP-18955,Home Office,Seattle,Washington,WA,West,Furniture,Furnishings,6.16,2,0,2.9568
29-09-2011,Second Class,PP-18955,Home Office,Seattle,Washington,WA,West,Furniture,Tables,2348.82,9,0,399.2994
27-06-2014,Standard Class,DR-12880,Corporate,Miami,Florida,FL,South,Office Supplies,Labels,13.872,6,0.2,4.6818
27-06-2014,Standard Class,DR-12880,Corporate,Miami,Florida,FL,South,Furniture,Chairs,273.552,3,0.2,-13.6776
22-08-2013,Second Class,RB-19465,Home Office,Philadelphia,Pennsylvania,PA,East,Furniture,Tables,815.292,9,0.4,-339.705
12-02-2011,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,VA,South,Technology,Accessories,234.45,3,0,103.158
12-02-2011,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,VA,South,Furniture,Tables,1256.22,6,0,75.3732
12-02-2011,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,VA,South,Office Supplies,Binders,17.46,2,0,8.2062
24-09-2013,Second Class,CR-12580,Home Office,New York City,New York,NY,East,Office Supplies,Binders,10.528,7,0.2,3.6848
05-12-2012,First Class,SU-20665,Home Office,Ann Arbor,Michigan,MI,Central,Office Supplies,Binders,152.8,5,0,76.4
04-09-2014,Standard Class,SC-20050,Home Office,La Mesa,California,CA,West,Office Supplies,Binders,82.56,5,0.2,28.896
04-09-2014,Standard Class,SC-20050,Home Office,La Mesa,California,CA,West,Technology,Accessories,284.97,3,0,85.491
27-03-2014,Standard Class,ML-18040,Corporate,Dearborn,Michigan,MI,Central,Furniture,Furnishings,60.84,3,0,23.1192
21-12-2011,Standard Class,GM-14440,Consumer,San Diego,California,CA,West,Furniture,Chairs,1325.76,6,0.2,149.148
21-12-2011,Standard Class,GM-14440,Consumer,San Diego,California,CA,West,Furniture,Chairs,572.16,3,0.2,35.76
23-09-2011,Standard Class,JK-15640,Home Office,Lakewood,Ohio,OH,East,Office Supplies,Paper,28.8,9,0.2,10.08
03-04-2014,First Class,AT-10435,Home Office,Meriden,Connecticut,CT,East,Office Supplies,Art,11.12,4,0,2.8912
02-04-2013,Second Class,DB-12910,Home Office,Columbus,Georgia,GA,South,Furniture,Furnishings,7.04,4,0,3.0976
15-05-2012,Second Class,AH-10690,Corporate,Roswell,Georgia,GA,South,Office Supplies,Envelopes,17.94,3,0,8.7906
24-03-2014,First Class,SJ-20125,Home Office,Seattle,Washington,WA,West,Office Supplies,Binders,34.76,5,0.2,11.297
15-04-2014,Standard Class,HM-14860,Corporate,Morristown,New Jersey,NJ,East,Furniture,Furnishings,74.45,5,0,20.1015
04-01-2012,Standard Class,AG-10495,Corporate,Alexandria,Virginia,VA,South,Furniture,Furnishings,192.22,14,0,69.1992
03-11-2014,Standard Class,JB-16000,Consumer,Salt Lake City,Utah,UT,West,Office Supplies,Paper,19.44,3,0,9.3312
18-07-2014,Second Class,AJ-10795,Corporate,Apple Valley,California,CA,West,Office Supplies,Paper,32.4,5,0,15.552
18-07-2014,Second Class,AJ-10795,Corporate,Apple Valley,California,CA,West,Office Supplies,Envelopes,57.9,5,0,28.95
18-07-2014,Second Class,AJ-10795,Corporate,Apple Valley,California,CA,West,Office Supplies,Storage,10.56,2,0,0
18-07-2014,Second Class,AJ-10795,Corporate,Apple Valley,California,CA,West,Furniture,Bookcases,1194.165,5,0.15,210.735
07-10-2014,Standard Class,MM-18280,Corporate,New York City,New York,NY,East,Office Supplies,Paper,40.99,1,0,20.0851
04-11-2011,Standard Class,TH-21235,Corporate,Long Beach,California,CA,West,Office Supplies,Art,2.94,1,0,0.7938
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Office Supplies,Binders,45.24,4,0.7,-30.16
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Office Supplies,Art,18.688,4,0.2,2.336
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Office Supplies,Paper,11.648,2,0.2,3.7856
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Technology,Accessories,112.776,3,0.2,-8.4582
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Furniture,Tables,377.45,5,0.5,-264.215
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Office Supplies,Labels,15.936,4,0.2,5.1792
19-12-2013,First Class,AH-10120,Home Office,Salem,Oregon,OR,West,Technology,Phones,28.68,3,0.2,-7.17
25-09-2013,Standard Class,CL-12700,Home Office,Aurora,Colorado,CO,West,Furniture,Furnishings,21.44,2,0.2,7.504
25-09-2013,Standard Class,CL-12700,Home Office,Aurora,Colorado,CO,West,Office Supplies,Storage,511.056,9,0.2,-95.823
22-07-2013,Same Day,JG-15310,Corporate,Newark,Ohio,OH,East,Office Supplies,Art,18.656,2,0.2,1.3992
22-07-2013,Same Day,JG-15310,Corporate,Newark,Ohio,OH,East,Office Supplies,Binders,11.088,7,0.7,-8.1312
22-07-2013,Same Day,JG-15310,Corporate,Newark,Ohio,OH,East,Office Supplies,Storage,66.688,1,0.2,4.168
22-07-2013,Same Day,JG-15310,Corporate,Newark,Ohio,OH,East,Office Supplies,Storage,99.488,2,0.2,8.7052
12-06-2013,Standard Class,SE-20110,Consumer,Seattle,Washington,WA,West,Office Supplies,Labels,14.62,2,0,6.8714
12-06-2013,Standard Class,SE-20110,Consumer,Seattle,Washington,WA,West,Office Supplies,Binders,53.984,14,0.2,17.5448
12-06-2013,Standard Class,SE-20110,Consumer,Seattle,Washington,WA,West,Technology,Accessories,389.97,3,0,132.5898
09-06-2012,Second Class,TG-21640,Consumer,Pocatello,Idaho,ID,West,Furniture,Furnishings,355.36,4,0,92.3936
09-06-2012,Second Class,TG-21640,Consumer,Pocatello,Idaho,ID,West,Technology,Phones,140.376,3,0.2,8.7735
28-10-2014,Standard Class,SH-19975,Corporate,Dallas,Texas,TX,Central,Office Supplies,Envelopes,15.84,2,0.2,5.544
28-10-2014,Standard Class,SH-19975,Corporate,Dallas,Texas,TX,Central,Office Supplies,Paper,8.448,2,0.2,2.64
22-01-2013,Standard Class,MC-17275,Consumer,Seattle,Washington,WA,West,Office Supplies,Paper,12.96,2,0,6.2208
